,Unnamed: 0,id,submitter,authors,title,comments,journal-ref,doi,report-no,categories,license,abstract,versions,update_date,authors_parsed,abstract_clean,title_clean
201,1354065,2009.12562,Ferdinando Fioretto,"Cuong Tran, Ferdinando Fioretto, Pascal Van Hentenryck","Differentially Private and Fair Deep Learning: A Lagrangian Dual
  Approach",,,,,cs.LG cs.AI cs.CR stat.ML,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  A critical concern in data-driven decision making is to build models whose
outcomes do not discriminate against some demographic groups, including gender,
ethnicity, or age. To ensure non-discrimination in learning tasks, knowledge of
the sensitive attributes is essential, while, in practice, these attributes may
not be available due to legal and ethical requirements. To address this
challenge, this paper studies a model that protects the privacy of the
individuals sensitive information while also allowing it to learn
non-discriminatory predictors. The method relies on the notion of differential
privacy and the use of Lagrangian duality to design neural networks that can
accommodate fairness constraints while guaranteeing the privacy of sensitive
attributes. The paper analyses the tension between accuracy, privacy, and
fairness and the experimental evaluation illustrates the benefits of the
proposed model on several prediction tasks.
","[{'version': 'v1', 'created': 'Sat, 26 Sep 2020 10:50:33 GMT'}]",2020-09-29,"[['Tran', 'Cuong', ''], ['Fioretto', 'Ferdinando', ''], ['Van Hentenryck', 'Pascal', '']]","['critical', 'concern', 'data_drive', 'decision_make', 'build', 'model_whose', 'outcomes', 'discriminate', 'demographic_group', 'include', 'gender_ethnicity', 'age', 'ensure', 'non_discrimination', 'learn', 'task', 'knowledge_sensitive', 'attribute', 'essential', 'practice', 'attribute', 'may', 'available', 'due', 'legal_ethical', 'requirements', 'address_challenge', 'paper_study', 'model', 'protect', 'privacy', 'individuals', 'sensitive_information', 'also_allow', 'learn', 'non_discriminatory', 'predictors', 'method', 'rely', 'notion', 'differential_privacy', 'use', 'lagrangian', 'duality', 'design', 'neural_network', 'accommodate', 'fairness_constraints', 'guarantee', 'privacy', 'sensitive_attribute', 'paper', 'analyse', 'tension', 'accuracy_privacy', 'fairness', 'experimental_evaluation', 'illustrate', 'benefit', 'propose', 'model', 'several', 'prediction_task']","['differentially', 'private', 'fair', 'deep', 'learn', 'lagrangian', 'dual', 'approach']"
202,1355019,2009.13516,Chen Zhao,"Chen Zhao, Changbin Li, Jincheng Li, Feng Chen",Fair Meta-Learning For Few-Shot Classification,"2020 IEEE International Conference on Knowledge Graph (ICKG). arXiv
  admin note: text overlap with arXiv:2009.11406",,,,cs.LG cs.AI,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Artificial intelligence nowadays plays an increasingly prominent role in our
life since decisions that were once made by humans are now delegated to
automated systems. A machine learning algorithm trained based on biased data,
however, tends to make unfair predictions. Developing classification algorithms
that are fair with respect to protected attributes of the data thus becomes an
important problem. Motivated by concerns surrounding the fairness effects of
sharing and few-shot machine learning tools, such as the Model Agnostic
Meta-Learning framework, we propose a novel fair fast-adapted few-shot
meta-learning approach that efficiently mitigates biases during meta-train by
ensuring controlling the decision boundary covariance that between the
protected variable and the signed distance from the feature vectors to the
decision boundary. Through extensive experiments on two real-world image
benchmarks over three state-of-the-art meta-learning algorithms, we empirically
demonstrate that our proposed approach efficiently mitigates biases on model
output and generalizes both accuracy and fairness to unseen tasks with a
limited amount of training samples.
","[{'version': 'v1', 'created': 'Wed, 23 Sep 2020 22:33:47 GMT'}]",2020-09-29,"[['Zhao', 'Chen', ''], ['Li', 'Changbin', ''], ['Li', 'Jincheng', ''], ['Chen', 'Feng', '']]","['artificial_intelligence', 'nowadays', 'play', 'increasingly', 'prominent', 'role', 'life', 'since', 'decisions_make', 'humans', 'delegate', 'automate_systems', 'machine_learn', 'algorithm', 'train', 'base', 'bias', 'data', 'however', 'tend', 'make', 'unfair_predictions', 'develop', 'classification_algorithms', 'fair_respect', 'protect_attribute', 'data_thus', 'become_important', 'problem', 'motivate', 'concern', 'surround', 'fairness', 'effect', 'share', 'shoot', 'machine_learn', 'tool', 'model_agnostic', 'meta_learn', 'framework', 'propose_novel', 'fair', 'fast', 'adapt', 'shoot', 'meta_learn', 'approach_efficiently', 'mitigate_bias', 'meta', 'train', 'ensure', 'control', 'decision_boundary', 'covariance', 'protect_variable', 'sign', 'distance', 'feature', 'vectors', 'decision_boundary', 'extensive_experiment', 'two_real', 'world', 'image', 'benchmarks', 'three', 'state_art', 'meta_learn', 'algorithms', 'empirically_demonstrate', 'propose', 'approach_efficiently', 'mitigate_bias', 'model_output', 'generalize', 'accuracy', 'fairness', 'unseen', 'task', 'limit', 'amount', 'train_sample']","['fair', 'meta', 'learn', 'shoot', 'classification']"
203,1355153,2009.1365,Joseph Near,"Krystal Maughan, Joseph P. Near",Towards a Measure of Individual Fairness for Deep Learning,Presented at MD4SG '20,,,,cs.AI cs.CY,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Deep learning has produced big advances in artificial intelligence, but
trained neural networks often reflect and amplify bias in their training data,
and thus produce unfair predictions. We propose a novel measure of individual
fairness, called prediction sensitivity, that approximates the extent to which
a particular prediction is dependent on a protected attribute. We show how to
compute prediction sensitivity using standard automatic differentiation
capabilities present in modern deep learning frameworks, and present
preliminary empirical results suggesting that prediction sensitivity may be
effective for measuring bias in individual predictions.
","[{'version': 'v1', 'created': 'Mon, 28 Sep 2020 21:53:21 GMT'}]",2020-09-30,"[['Maughan', 'Krystal', ''], ['Near', 'Joseph P.', '']]","['deep_learn', 'produce', 'big', 'advance', 'artificial_intelligence', 'train_neural', 'network', 'often_reflect', 'amplify', 'bias_train', 'data_thus', 'produce_unfair', 'predictions', 'propose_novel', 'measure', 'individual', 'fairness', 'call', 'prediction_sensitivity', 'approximate', 'extent', 'particular', 'prediction', 'dependent', 'protect_attribute', 'show', 'compute', 'prediction_sensitivity', 'use', 'standard', 'automatic', 'differentiation', 'capabilities', 'present', 'modern', 'deep_learn', 'frameworks', 'present_preliminary', 'empirical_result', 'suggest', 'prediction_sensitivity', 'may', 'effective', 'measure', 'bias', 'individual_predictions']","['towards', 'measure', 'individual', 'fairness', 'deep', 'learn']"
204,1357800,2010.0147,Lequn Luke Wang,Lequn Wang and Thorsten Joachims,Fairness and Diversity for Rankings in Two-Sided Markets,,,,,cs.IR cs.AI,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Ranking items by their probability of relevance has long been the goal of
conventional ranking systems. While this maximizes traditional criteria of
ranking performance, there is a growing understanding that it is an
oversimplification in online platforms that serve not only a diverse user
population, but also the producers of the items. In particular, ranking
algorithms are expected to be fair in how they serve all groups of users -- not
just the majority group -- and they also need to be fair in how they divide
exposure among the items. These fairness considerations can partially be met by
adding diversity to the rankings, as done in several recent works, but we show
in this paper that user fairness, item fairness and diversity are fundamentally
different concepts. In particular, we find that algorithms that consider only
one of the three desiderata can fail to satisfy and even harm the other two. To
overcome this shortcoming, we present the first ranking algorithm that
explicitly enforces all three desiderata. The algorithm optimizes user and item
fairness as a convex optimization problem which can be solved optimally. From
its solution, a ranking policy can be derived via a new Birkhoff-von Neumann
decomposition algorithm that optimizes diversity. Beyond the theoretical
analysis, we provide a comprehensive empirical evaluation on a new benchmark
dataset to show the effectiveness of the proposed ranking algorithm on
controlling the three desiderata and the interplay between them.
","[{'version': 'v1', 'created': 'Sun, 4 Oct 2020 02:53:09 GMT'}]",2020-10-06,"[['Wang', 'Lequn', ''], ['Joachims', 'Thorsten', '']]","['rank', 'items', 'probability', 'relevance', 'long', 'goal', 'conventional', 'rank', 'systems', 'maximize', 'traditional', 'criteria', 'rank', 'performance', 'grow', 'understand', 'oversimplification', 'online_platforms', 'serve', 'diverse', 'user_population', 'also', 'producers', 'items', 'particular', 'rank', 'algorithms', 'expect', 'fair', 'serve', 'group', 'users', 'majority', 'group', 'also', 'need', 'fair', 'divide', 'exposure_among', 'items', 'fairness', 'considerations', 'partially', 'meet', 'add', 'diversity', 'rank', 'several_recent', 'work', 'show', 'paper', 'user', 'fairness', 'item', 'fairness', 'diversity', 'fundamentally', 'different', 'concepts', 'particular_find', 'algorithms', 'consider', 'one', 'three_desiderata', 'fail', 'satisfy', 'even', 'harm', 'two', 'overcome', 'shortcoming', 'present', 'first', 'rank_algorithm', 'explicitly', 'enforce', 'three_desiderata', 'algorithm_optimize', 'user', 'item', 'fairness', 'convex', 'optimization_problem', 'solve', 'optimally', 'solution', 'rank', 'policy', 'derive', 'via', 'new', 'birkhoff', 'von', 'neumann', 'decomposition_algorithm', 'optimize', 'diversity', 'beyond', 'theoretical_analysis', 'provide_comprehensive', 'empirical_evaluation', 'new', 'benchmark_dataset', 'show_effectiveness', 'propose', 'rank_algorithm', 'control', 'three_desiderata', 'interplay']","['fairness', 'diversity', 'rank', 'two', 'side', 'market']"
205,1358872,2010.02542,Sakshi Udeshi,Ezekiel Soremekun and Sakshi Udeshi and Sudipta Chattopadhyay,Astraea: Grammar-based Fairness Testing,,,,,cs.SE cs.AI cs.LG,http://creativecommons.org/licenses/by-nc-sa/4.0/,"  Software often produces biased outputs. In particular, machine learning (ML)
based software are known to produce erroneous predictions when processing
discriminatory inputs. Such unfair program behavior can be caused by societal
bias. In the last few years, Amazon, Microsoft and Google have provided
software services that produce unfair outputs, mostly due to societal bias
(e.g. gender or race). In such events, developers are saddled with the task of
conducting fairness testing. Fairness testing is challenging; developers are
tasked with generating discriminatory inputs that reveal and explain biases.
  We propose a grammar-based fairness testing approach (called ASTRAEA) which
leverages context-free grammars to generate discriminatory inputs that reveal
fairness violations in software systems. Using probabilistic grammars, ASTRAEA
also provides fault diagnosis by isolating the cause of observed software bias.
ASTRAEA's diagnoses facilitate the improvement of ML fairness.
  ASTRAEA was evaluated on 18 software systems that provide three major natural
language processing (NLP) services. In our evaluation, ASTRAEA generated
fairness violations with a rate of ~18%. ASTRAEA generated over 573K
discriminatory test cases and found over 102K fairness violations. Furthermore,
ASTRAEA improves software fairness by ~76%, via model-retraining.
","[{'version': 'v1', 'created': 'Tue, 6 Oct 2020 08:19:01 GMT'}]",2020-10-07,"[['Soremekun', 'Ezekiel', ''], ['Udeshi', 'Sakshi', ''], ['Chattopadhyay', 'Sudipta', '']]","['software', 'often', 'produce', 'bias', 'output', 'particular', 'machine_learn', 'ml', 'base', 'software', 'know', 'produce', 'erroneous', 'predictions', 'process', 'discriminatory_input', 'unfair', 'program', 'behavior', 'cause', 'societal_bias', 'last', 'years', 'amazon', 'microsoft', 'google', 'provide', 'software', 'service', 'produce_unfair', 'output', 'mostly', 'due', 'societal_bias', 'e_g', 'gender_race', 'events', 'developers', 'saddle', 'task', 'conduct', 'fairness', 'test', 'fairness', 'test', 'challenge', 'developers', 'task', 'generate_discriminatory', 'input_reveal', 'explain', 'bias', 'propose', 'grammar', 'base', 'fairness', 'test', 'approach', 'call', 'astraea', 'leverage', 'context', 'free', 'grammars', 'generate_discriminatory', 'input_reveal', 'fairness_violations', 'software_systems', 'use', 'probabilistic', 'grammars', 'astraea', 'also', 'provide', 'fault', 'diagnosis', 'isolate', 'cause', 'observe', 'software', 'bias', 'astraea', 'diagnose', 'facilitate', 'improvement', 'ml', 'fairness', 'astraea', 'evaluate', 'software_systems', 'provide', 'three', 'major', 'natural_language', 'process', 'nlp', 'service', 'evaluation', 'astraea_generate', 'fairness_violations', 'rate', 'astraea_generate', 'k', 'discriminatory', 'test', 'case', 'find', 'k', 'fairness_violations', 'furthermore', 'astraea', 'improve', 'software', 'fairness', 'via', 'model', 'retrain']","['astraea', 'grammar', 'base', 'fairness', 'test']"
206,1359558,2010.0322800000001,Souradip Chakraborty Mr,"Souradip Chakraborty, Ekansh Verma, Saswata Sahoo, Jyotishka Datta","FairMixRep : Self-supervised Robust Representation Learning for
  Heterogeneous Data with Fairness constraints",This paper has been accepted at the ICDM'2020 DLC Workshop,,,,stat.ML cs.AI cs.LG,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Representation Learning in a heterogeneous space with mixed variables of
numerical and categorical types has interesting challenges due to its complex
feature manifold. Moreover, feature learning in an unsupervised setup, without
class labels and a suitable learning loss function, adds to the problem
complexity. Further, the learned representation and subsequent predictions
should not reflect discriminatory behavior towards certain sensitive groups or
attributes. The proposed feature map should preserve maximum variations present
in the data and needs to be fair with respect to the sensitive variables. We
propose, in the first phase of our work, an efficient encoder-decoder framework
to capture the mixed-domain information. The second phase of our work focuses
on de-biasing the mixed space representations by adding relevant fairness
constraints. This ensures minimal information loss between the representations
before and after the fairness-preserving projections. Both the information
content and the fairness aspect of the final representation learned has been
validated through several metrics where it shows excellent performance. Our
work (FairMixRep) addresses the problem of Mixed Space Fair Representation
learning from an unsupervised perspective and learns a Universal representation
that is timely, unique, and a novel research contribution.
","[{'version': 'v1', 'created': 'Wed, 7 Oct 2020 07:23:02 GMT'}, {'version': 'v2', 'created': 'Wed, 14 Oct 2020 06:12:38 GMT'}]",2020-10-15,"[['Chakraborty', 'Souradip', ''], ['Verma', 'Ekansh', ''], ['Sahoo', 'Saswata', ''], ['Datta', 'Jyotishka', '']]","['representation_learn', 'heterogeneous', 'space', 'mix', 'variables', 'numerical', 'categorical', 'type', 'interest', 'challenge', 'due', 'complex', 'feature', 'manifold', 'moreover', 'feature', 'learn_unsupervised', 'setup', 'without', 'class_label', 'suitable', 'learn', 'loss', 'function', 'add', 'problem', 'complexity', 'learn', 'representation', 'subsequent', 'predictions', 'reflect', 'discriminatory_behavior', 'towards', 'certain', 'sensitive', 'group', 'attribute', 'propose', 'feature', 'map', 'preserve', 'maximum', 'variations', 'present', 'data', 'need', 'fair_respect', 'sensitive_variables', 'propose', 'first', 'phase_work', 'efficient', 'encoder_decoder', 'framework', 'capture', 'mix', 'domain', 'information', 'second', 'phase_work', 'focus', 'de', 'bias', 'mix_space', 'representations', 'add', 'relevant', 'fairness_constraints', 'ensure', 'minimal', 'information', 'loss', 'representations', 'fairness', 'preserve', 'projections', 'information', 'content', 'fairness', 'aspect', 'final', 'representation_learn', 'validate', 'several', 'metrics', 'show', 'excellent', 'performance', 'work', 'fairmixrep', 'address_problem', 'mix_space', 'fair', 'representation_learn', 'unsupervised', 'perspective', 'learn', 'universal', 'representation', 'timely', 'unique', 'novel', 'research', 'contribution']","['fairmixrep', 'self', 'supervise', 'robust', 'representation', 'learn', 'heterogeneous', 'data', 'fairness', 'constraints']"
207,1359995,2010.03665,Pedro Saleiro,"Andr\'e F. Cruz, Pedro Saleiro, Catarina Bel\'em, Carlos Soares, Pedro
  Bizarro",A Bandit-Based Algorithm for Fairness-Aware Hyperparameter Optimization,,,,,cs.LG cs.AI,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Considerable research effort has been guided towards algorithmic fairness but
there is still no major breakthrough. In practice, an exhaustive search over
all possible techniques and hyperparameters is needed to find optimal
fairness-accuracy trade-offs. Hence, coupled with the lack of tools for ML
practitioners, real-world adoption of bias reduction methods is still scarce.
To address this, we present Fairband, a bandit-based fairness-aware
hyperparameter optimization (HO) algorithm. Fairband is conceptually simple,
resource-efficient, easy to implement, and agnostic to both the objective
metrics, model types and the hyperparameter space being explored. Moreover, by
introducing fairness notions into HO, we enable seamless and efficient
integration of fairness objectives into real-world ML pipelines. We compare
Fairband with popular HO methods on four real-world decision-making datasets.
We show that Fairband can efficiently navigate the fairness-accuracy trade-off
through hyperparameter optimization. Furthermore, without extra training cost,
it consistently finds configurations attaining substantially improved fairness
at a comparatively small decrease in predictive accuracy.
","[{'version': 'v1', 'created': 'Wed, 7 Oct 2020 21:35:16 GMT'}]",2020-10-09,"[['Cruz', 'André F.', ''], ['Saleiro', 'Pedro', ''], ['Belém', 'Catarina', ''], ['Soares', 'Carlos', ''], ['Bizarro', 'Pedro', '']]","['considerable_research', 'effort', 'guide_towards', 'algorithmic_fairness', 'still', 'major', 'breakthrough', 'practice', 'exhaustive', 'search', 'possible', 'techniques', 'hyperparameters', 'need', 'find', 'optimal', 'fairness', 'accuracy_trade', 'hence', 'couple', 'lack', 'tool', 'ml', 'practitioners', 'real_world', 'adoption', 'bias', 'reduction', 'methods', 'still', 'scarce', 'address', 'present', 'fairband', 'bandit', 'base', 'fairness_aware', 'hyperparameter_optimization', 'ho', 'algorithm', 'fairband', 'conceptually_simple', 'resource', 'efficient', 'easy', 'implement', 'agnostic', 'objective', 'metrics', 'model', 'type', 'hyperparameter', 'space', 'explore', 'moreover', 'introduce', 'fairness', 'notions', 'ho', 'enable', 'seamless', 'efficient', 'integration_fairness', 'objectives_real', 'world', 'ml_pipelines', 'compare', 'fairband', 'popular', 'ho', 'methods', 'four_real', 'world', 'decision_make', 'datasets', 'show', 'fairband', 'efficiently', 'navigate', 'fairness', 'accuracy_trade', 'hyperparameter_optimization', 'furthermore', 'without', 'extra', 'train', 'cost', 'consistently', 'find', 'configurations', 'attain', 'substantially', 'improve', 'fairness_comparatively', 'small', 'decrease', 'predictive_accuracy']","['bandit', 'base', 'algorithm', 'fairness', 'aware', 'hyperparameter', 'optimization']"
208,1360263,2010.03933,Debo Cheng,"Zhenlong Xu (1), Jixue Liu (1), Debo Cheng (1), Jiuyong Li (1), Lin
  Liu (1), Ke Wang (2) ((1) STEM, Univsersity of South Austrlia, (2) Simon
  Frasier University)",Assessing the Fairness of Classifiers with Collider Bias,"9pages,7figures",,,,cs.LG cs.AI,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  The increasing maturity of machine learning technologies and their
applications to decisions relate to everyday decision making have brought
concerns about the fairness of the decisions. However, current fairness
assessment systems often suffer from collider bias, which leads to a spurious
association between the protected attribute and the outcomes. To achieve
fairness evaluation on prediction models at the individual level, in this
paper, we develop the causality-based theorems to support the use of direct
causal effect estimation for fairness assessment on a given a classifier
without access to original training data. Based on the theorems, an unbiased
situation test method is presented to assess individual fairness of predictions
by a classifier, through the elimination of the impact of collider bias of the
classifier on the fairness assessment. Extensive experiments have been
performed on synthetic and real-world data to evaluate the performance of the
proposed method. The experimental results show that the proposed method reduces
bias significantly.
","[{'version': 'v1', 'created': 'Thu, 8 Oct 2020 12:41:02 GMT'}]",2020-10-09,"[['Xu', 'Zhenlong', ''], ['Liu', 'Jixue', ''], ['Cheng', 'Debo', ''], ['Li', 'Jiuyong', ''], ['Liu', 'Lin', ''], ['Wang', 'Ke', '']]","['increase', 'maturity', 'machine_learn', 'technologies', 'applications', 'decisions', 'relate', 'everyday', 'decision_make', 'bring', 'concern', 'fairness', 'decisions', 'however_current', 'fairness', 'assessment', 'systems', 'often', 'suffer', 'collider_bias', 'lead', 'spurious', 'association', 'protect_attribute', 'outcomes', 'achieve', 'fairness', 'evaluation', 'prediction', 'model', 'individual_level', 'paper_develop', 'causality_base', 'theorems', 'support', 'use', 'direct', 'causal_effect', 'estimation', 'fairness', 'assessment', 'give_classifier', 'without', 'access', 'original', 'train_data', 'base_theorems', 'unbiased', 'situation', 'test', 'method', 'present', 'assess', 'individual', 'fairness', 'predictions_classifier', 'elimination', 'impact', 'collider_bias', 'classifier', 'fairness', 'assessment', 'extensive_experiment', 'perform', 'synthetic_real', 'world', 'data', 'evaluate_performance', 'propose_method', 'experimental_result', 'show', 'propose_method', 'reduce_bias', 'significantly']","['assess', 'fairness', 'classifiers', 'collider', 'bias']"
209,1360316,2010.03986,James Hickey,"Gareth P. Jones, James M. Hickey, Pietro G. Di Stefano, Charanpal
  Dhanjal, Laura C. Stoddart and Vlasios Vasileiou","Metrics and methods for a systematic comparison of fairness-aware
  machine learning algorithms","12 pages, 6 figures",,,,cs.LG cs.AI cs.CY,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Understanding and removing bias from the decisions made by machine learning
models is essential to avoid discrimination against unprivileged groups.
Despite recent progress in algorithmic fairness, there is still no clear answer
as to which bias-mitigation approaches are most effective. Evaluation
strategies are typically use-case specific, rely on data with unclear bias, and
employ a fixed policy to convert model outputs to decision outcomes. To address
these problems, we performed a systematic comparison of a number of popular
fairness algorithms applicable to supervised classification. Our study is the
most comprehensive of its kind. It utilizes three real and four synthetic
datasets, and two different ways of converting model outputs to decisions. It
considers fairness, predictive-performance, calibration quality, and speed of
28 different modelling pipelines, corresponding to both fairness-unaware and
fairness-aware algorithms. We found that fairness-unaware algorithms typically
fail to produce adequately fair models and that the simplest algorithms are not
necessarily the fairest ones. We also found that fairness-aware algorithms can
induce fairness without material drops in predictive power. Finally, we found
that dataset idiosyncracies (e.g., degree of intrinsic unfairness, nature of
correlations) do affect the performance of fairness-aware approaches. Our
results allow the practitioner to narrow down the approach(es) they would like
to adopt without having to know in advance their fairness requirements.
","[{'version': 'v1', 'created': 'Thu, 8 Oct 2020 13:58:09 GMT'}]",2020-10-09,"[['Jones', 'Gareth P.', ''], ['Hickey', 'James M.', ''], ['Di Stefano', 'Pietro G.', ''], ['Dhanjal', 'Charanpal', ''], ['Stoddart', 'Laura C.', ''], ['Vasileiou', 'Vlasios', '']]","['understand', 'remove_bias', 'decisions_make', 'machine_learn', 'model', 'essential', 'avoid_discrimination', 'unprivileged_group', 'despite_recent', 'progress', 'algorithmic_fairness', 'still', 'clear', 'answer', 'bias_mitigation', 'approach', 'effective', 'evaluation', 'strategies', 'typically', 'use', 'case_specific', 'rely', 'data', 'unclear', 'bias', 'employ', 'fix', 'policy', 'convert_model', 'output', 'decision', 'outcomes', 'address', 'problems', 'perform', 'systematic', 'comparison', 'number', 'popular', 'fairness', 'algorithms', 'applicable', 'supervise', 'classification', 'study', 'comprehensive', 'kind', 'utilize', 'three', 'real', 'four', 'synthetic_datasets', 'two', 'different_ways', 'convert_model', 'output', 'decisions', 'consider', 'fairness', 'predictive_performance', 'calibration', 'quality', 'speed', 'different', 'model', 'pipelines', 'correspond', 'fairness_unaware', 'fairness_aware', 'algorithms', 'find', 'fairness_unaware', 'algorithms', 'typically', 'fail', 'produce', 'adequately', 'fair', 'model', 'simplest', 'algorithms', 'necessarily', 'fairest', 'ones', 'also', 'find', 'fairness_aware', 'algorithms', 'induce', 'fairness', 'without', 'material', 'drop', 'predictive_power', 'finally', 'find', 'dataset', 'idiosyncracies', 'e_g', 'degree', 'intrinsic', 'unfairness', 'nature', 'correlations', 'affect', 'performance', 'fairness_aware', 'approach', 'result', 'allow', 'practitioner', 'narrow', 'approach', 'es', 'would', 'like', 'adopt', 'without_know', 'advance', 'fairness', 'requirements']","['metrics', 'methods', 'systematic', 'comparison', 'fairness', 'aware', 'machine', 'learn', 'algorithms']"
210,1361170,2010.0484,Jiahao Chen,Leo de Castro and Jiahao Chen and Antigoni Polychroniadou,CryptoCredit: Securely Training Fair Models,8 pages,"Proceedings of the 1st ACM International Conference on AI in
  Finance (ICAIF '20), October 15-16, 2020, New York, NY, USA",10.1145/3383455.3422567,,cs.LG cs.AI cs.CR stat.ML,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  When developing models for regulated decision making, sensitive features like
age, race and gender cannot be used and must be obscured from model developers
to prevent bias. However, the remaining features still need to be tested for
correlation with sensitive features, which can only be done with the knowledge
of those features. We resolve this dilemma using a fully homomorphic encryption
scheme, allowing model developers to train linear regression and logistic
regression models and test them for possible bias without ever revealing the
sensitive features in the clear. We demonstrate how it can be applied to
leave-one-out regression testing, and show using the adult income data set that
our method is practical to run.
","[{'version': 'v1', 'created': 'Fri, 9 Oct 2020 23:05:37 GMT'}]",2020-10-13,"[['de Castro', 'Leo', ''], ['Chen', 'Jiahao', ''], ['Polychroniadou', 'Antigoni', '']]","['develop', 'model_regulate', 'decision_make', 'sensitive_feature', 'like', 'age_race', 'gender', 'cannot', 'use', 'must', 'obscure', 'model', 'developers', 'prevent', 'bias', 'however_remain', 'feature', 'still_need', 'test', 'correlation', 'sensitive_feature', 'knowledge', 'feature', 'resolve', 'dilemma', 'use', 'fully', 'homomorphic', 'encryption_scheme', 'allow', 'model', 'developers', 'train', 'linear', 'regression', 'logistic_regression', 'model', 'test', 'possible', 'bias', 'without', 'ever', 'reveal', 'sensitive_feature', 'clear', 'demonstrate', 'apply', 'leave', 'one', 'regression', 'test', 'show', 'use_adult', 'income', 'data_set', 'method', 'practical', 'run']","['cryptocredit', 'securely', 'train', 'fair', 'model']"
211,1362217,2010.0588699999998,Farzan Masrour,"Farzan Masrour, Pang-Ning Tan, Abdol-Hossein Esfahanian",Fairness Perception from a Network-Centric Perspective,,,,,cs.SI cs.AI,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Algorithmic fairness is a major concern in recent years as the influence of
machine learning algorithms becomes more widespread. In this paper, we
investigate the issue of algorithmic fairness from a network-centric
perspective. Specifically, we introduce a novel yet intuitive function known as
network-centric fairness perception and provide an axiomatic approach to
analyze its properties. Using a peer-review network as case study, we also
examine its utility in terms of assessing the perception of fairness in paper
acceptance decisions. We show how the function can be extended to a group
fairness metric known as fairness visibility and demonstrate its relationship
to demographic parity. We also illustrate a potential pitfall of the fairness
visibility measure that can be exploited to mislead individuals into perceiving
that the algorithmic decisions are fair. We demonstrate how the problem can be
alleviated by increasing the local neighborhood size of the fairness perception
function.
","[{'version': 'v1', 'created': 'Wed, 7 Oct 2020 06:35:03 GMT'}]",2020-10-13,"[['Masrour', 'Farzan', ''], ['Tan', 'Pang-Ning', ''], ['Esfahanian', 'Abdol-Hossein', '']]","['algorithmic_fairness', 'major', 'concern', 'recent_years', 'influence_machine', 'learn', 'algorithms', 'become_widespread', 'paper_investigate', 'issue', 'algorithmic_fairness', 'network_centric', 'perspective_specifically', 'introduce_novel', 'yet', 'intuitive', 'function', 'know', 'network_centric', 'fairness', 'perception', 'provide', 'axiomatic', 'approach', 'analyze', 'properties', 'use', 'peer', 'review', 'network', 'case_study', 'also', 'examine', 'utility', 'term', 'assess', 'perception_fairness', 'paper', 'acceptance', 'decisions', 'show', 'function', 'extend', 'group', 'fairness', 'metric', 'know', 'fairness_visibility', 'demonstrate', 'relationship', 'demographic_parity', 'also_illustrate', 'potential', 'pitfall', 'fairness_visibility', 'measure', 'exploit', 'mislead', 'individuals', 'perceive', 'algorithmic_decisions', 'fair', 'demonstrate', 'problem', 'alleviate', 'increase', 'local', 'neighborhood', 'size', 'fairness', 'perception', 'function']","['fairness', 'perception', 'network', 'centric', 'perspective']"
